activity_id,activity_type,activity_date,lead_id,notes
10903,Demo,2024-07-16,2087,Follow-up call
10904,Email,2024-07-30,809,Product demo scheduled
10905,Meeting,2024-07-04,4015,Client discussion
10906,Meeting,2024-10-05,3252,Follow-up call
10907,Call,2024-12-18,2646,Email sent
10908,Email,2024-10-22,2011,Client discussion
10909,Call,2024-09-22,1797,Client discussion
10910,Meeting,2024-11-20,2288,Product demo scheduled
10911,Demo,2024-09-20,4346,Client discussion
10912,Call,2024-10-28,1409,Follow-up call
10913,Demo,2024-11-09,3139,Client discussion
10914,Demo,2024-11-09,1607,Product demo scheduled
10915,Meeting,2024-12-06,4899,Proposal review
10916,Email,2024-08-22,3569,Product demo scheduled
10917,Email,2024-05-02,3395,Email sent
10918,Email,2024-02-12,1426,Proposal review
10919,Meeting,2024-04-28,2084,Follow-up call
10920,Email,2024-11-09,4976,Client discussion
10921,Meeting,2024-11-21,3853,Email sent
10922,Call,2024-03-23,1100,Email sent
10923,Call,2024-02-15,3723,Proposal review
10924,Call,2024-12-13,220,Proposal review
10925,Email,2024-10-15,2427,Client discussion
10926,Call,2024-03-09,3167,Email sent
10927,Meeting,2024-05-16,3726,Product demo scheduled
10928,Meeting,2024-12-07,1750,Client discussion
10929,Call,2024-11-24,2310,Product demo scheduled
10930,Call,2024-01-16,1778,Product demo scheduled
10931,Email,2024-12-24,1014,Email sent
10932,Demo,2024-12-05,3498,Proposal review
10933,Call,2024-08-05,3458,Proposal review
10934,Meeting,2024-08-28,3950,Product demo scheduled
10935,Call,2024-12-30,800,Follow-up call
10936,Call,2024-05-31,13,Email sent
10937,Email,2024-09-17,2051,Product demo scheduled
10938,Demo,2024-10-12,1421,Proposal review
10939,Call,2024-02-13,4475,Proposal review
10940,Demo,2024-12-30,3897,Email sent
10941,Meeting,2024-11-25,1817,Product demo scheduled
10942,Meeting,2024-03-13,1092,Client discussion
10943,Email,2024-10-29,1852,Email sent
10944,Email,2024-03-09,2161,Product demo scheduled
10945,Meeting,2024-09-09,3907,Proposal review
10946,Email,2024-08-21,3738,Client discussion
10947,Meeting,2024-08-16,2778,Follow-up call
10948,Email,2024-02-24,4270,Email sent
10949,Meeting,2024-04-05,764,Follow-up call
10950,Meeting,2024-09-26,2532,Proposal review
10951,Call,2024-04-26,3101,Product demo scheduled
10952,Email,2024-10-25,3246,Email sent
10953,Demo,2024-10-04,4142,Client discussion
10954,Email,2024-01-09,2338,Proposal review
10955,Meeting,2024-12-18,4816,Email sent
10956,Email,2024-07-07,4121,Email sent
10957,Meeting,2024-08-16,3890,Follow-up call
10958,Demo,2024-10-22,2003,Email sent
10959,Email,2024-09-26,2789,Product demo scheduled
10960,Email,2024-11-26,448,Product demo scheduled
10961,Meeting,2024-06-07,3337,Follow-up call
10962,Demo,2024-12-30,3885,Email sent
10963,Meeting,2024-07-29,3647,Proposal review
10964,Call,2024-09-23,4666,Email sent
10965,Demo,2024-04-20,3394,Follow-up call
10966,Email,2024-10-20,2668,Email sent
10967,Meeting,2024-11-22,2688,Email sent
10968,Email,2024-12-26,530,Follow-up call
10969,Meeting,2024-08-12,1417,Product demo scheduled
10970,Meeting,2024-11-18,424,Follow-up call
10971,Meeting,2024-08-23,1752,Proposal review
10972,Demo,2024-10-19,3462,Product demo scheduled
10973,Demo,2024-12-11,1612,Email sent
10974,Demo,2024-06-29,2393,Email sent
10975,Demo,2024-12-13,3808,Email sent
10976,Call,2024-12-28,3922,Email sent
10977,Email,2024-03-10,167,Follow-up call
10978,Call,2024-01-12,248,Follow-up call
10979,Meeting,2024-04-01,4134,Proposal review
10980,Demo,2024-11-01,473,Proposal review
10981,Email,2024-06-12,703,Client discussion
10982,Demo,2024-06-14,4802,Client discussion
10983,Call,2024-05-09,4774,Follow-up call
10984,Demo,2024-08-15,805,Follow-up call
10985,Call,2024-01-01,2173,Client discussion
10986,Demo,2024-04-03,2236,Product demo scheduled
10987,Email,2024-09-04,2401,Email sent
10988,Demo,2024-08-04,2864,Product demo scheduled
10989,Meeting,2024-09-21,1626,Follow-up call
10990,Meeting,2024-02-28,3741,Follow-up call
10991,Demo,2024-03-20,2719,Follow-up call
10992,Email,2024-11-30,1779,Client discussion
10993,Email,2024-04-30,2684,Product demo scheduled
10994,Demo,2024-08-25,3057,Proposal review
10995,Demo,2024-09-11,3640,Product demo scheduled
10996,Meeting,2024-03-07,3179,Client discussion
10997,Demo,2024-06-14,394,Product demo scheduled
10998,Call,2024-01-05,2454,Email sent
10999,Demo,2024-11-02,755,Client discussion
11000,Call,2024-08-28,3911,Follow-up call
11001,Email,2024-09-18,245,Proposal review
11002,Call,2024-12-04,4723,Email sent
11003,Call,2024-09-03,2165,Proposal review
11004,Demo,2024-12-28,3378,Email sent
11005,Demo,2024-12-08,2237,Proposal review
11006,Email,2024-02-16,3764,Follow-up call
11007,Email,2024-05-28,1887,Client discussion
11008,Demo,2024-08-04,4100,Product demo scheduled
11009,Call,2024-04-21,1259,Client discussion
11010,Email,2024-07-17,4693,Client discussion
11011,Email,2024-07-04,2670,Email sent
11012,Demo,2024-07-13,4011,Product demo scheduled
11013,Meeting,2024-01-06,3888,Email sent
11014,Call,2024-01-29,4090,Product demo scheduled
11015,Email,2024-11-30,4878,Client discussion
11016,Demo,2024-07-16,2196,Proposal review
11017,Call,2024-04-03,3104,Follow-up call
11018,Meeting,2024-11-08,4977,Product demo scheduled
11019,Demo,2024-12-09,1938,Follow-up call
11020,Demo,2024-03-31,3616,Client discussion
11021,Demo,2024-12-23,2443,Client discussion
11022,Email,2024-10-24,314,Email sent
11023,Meeting,2024-02-02,4958,Client discussion
11024,Demo,2024-07-24,1784,Follow-up call
11025,Call,2024-11-29,3227,Product demo scheduled
11026,Demo,2024-03-15,968,Follow-up call
11027,Meeting,2024-12-13,633,Proposal review
11028,Meeting,2024-01-29,3649,Email sent
11029,Demo,2024-12-30,455,Client discussion
11030,Call,2024-02-16,1676,Client discussion
11031,Email,2024-12-18,3903,Product demo scheduled
11032,Demo,2024-07-05,1312,Proposal review
11033,Email,2024-10-31,2597,Email sent
11034,Demo,2024-08-13,3775,Proposal review
11035,Call,2024-06-20,2954,Client discussion
11036,Call,2024-08-30,731,Product demo scheduled
11037,Demo,2024-11-07,4927,Follow-up call
11038,Meeting,2024-05-29,4499,Product demo scheduled
11039,Demo,2024-01-05,407,Product demo scheduled
11040,Email,2024-04-21,860,Product demo scheduled
11041,Email,2024-07-19,4173,Email sent
11042,Email,2024-08-29,2145,Proposal review
11043,Call,2024-03-21,528,Product demo scheduled
11044,Demo,2024-10-06,4389,Client discussion
11045,Call,2024-07-03,4094,Proposal review
11046,Call,2024-12-20,1110,Email sent
11047,Call,2024-09-26,2179,Product demo scheduled
11048,Meeting,2024-02-02,4837,Client discussion
11049,Demo,2024-02-13,3875,Proposal review
11050,Meeting,2024-06-21,4571,Email sent
11051,Email,2024-03-20,1804,Client discussion
11052,Meeting,2024-03-07,4480,Client discussion
11053,Demo,2024-12-08,212,Proposal review
11054,Email,2024-01-03,1240,Product demo scheduled
11055,Email,2024-11-07,1826,Product demo scheduled
11056,Meeting,2024-03-14,4450,Proposal review
11057,Demo,2024-02-23,3069,Product demo scheduled
11058,Meeting,2024-11-02,3359,Client discussion
11059,Demo,2024-03-21,3364,Email sent
11060,Meeting,2024-09-12,2180,Proposal review
11061,Meeting,2024-12-12,2949,Client discussion
11062,Call,2024-08-20,1237,Email sent
11063,Email,2024-02-22,81,Follow-up call
11064,Meeting,2024-12-16,404,Email sent
11065,Call,2024-10-03,3934,Client discussion
11066,Demo,2024-06-07,2873,Follow-up call
11067,Meeting,2024-10-04,911,Follow-up call
11068,Meeting,2024-09-28,87,Follow-up call
11069,Call,2024-10-14,4556,Proposal review
11070,Demo,2024-10-31,4030,Client discussion
11071,Meeting,2024-09-12,3566,Follow-up call
11072,Email,2024-08-16,4354,Email sent
11073,Demo,2024-07-11,1589,Proposal review
11074,Meeting,2024-07-17,2708,Product demo scheduled
11075,Email,2024-04-29,2461,Proposal review
11076,Demo,2024-05-21,4703,Proposal review
11077,Email,2024-04-11,3929,Email sent
11078,Email,2024-03-20,3526,Product demo scheduled
11079,Call,2024-11-11,609,Client discussion
11080,Call,2024-04-02,1791,Proposal review
11081,Meeting,2024-04-15,4501,Proposal review
11082,Email,2024-05-27,2566,Follow-up call
11083,Meeting,2024-03-25,945,Email sent
11084,Meeting,2024-01-05,2618,Follow-up call
11085,Meeting,2024-08-30,1070,Proposal review
11086,Call,2024-11-15,3918,Email sent
11087,Demo,2024-03-24,4876,Follow-up call
11088,Meeting,2024-06-30,4813,Proposal review
11089,Demo,2024-04-30,3357,Proposal review
11090,Call,2024-10-19,4364,Client discussion
11091,Call,2024-11-06,4561,Follow-up call
11092,Demo,2024-06-01,3971,Product demo scheduled
11093,Demo,2024-08-11,2989,Product demo scheduled
11094,Demo,2024-11-26,4332,Email sent
11095,Meeting,2024-09-25,3690,Client discussion
11096,Meeting,2024-12-01,2968,Proposal review
11097,Call,2024-05-05,928,Email sent
11098,Meeting,2024-05-14,2163,Email sent
11099,Demo,2024-02-03,3565,Product demo scheduled
11100,Meeting,2024-04-02,2777,Proposal review
11101,Meeting,2024-09-01,3906,Proposal review
11102,Meeting,2024-05-01,3593,Product demo scheduled
11103,Call,2024-03-13,1821,Email sent
11104,Meeting,2024-09-20,3729,Proposal review
11105,Meeting,2024-07-15,596,Email sent
11106,Call,2024-10-07,4611,Email sent
11107,Demo,2024-06-19,3059,Proposal review
11108,Email,2024-03-05,1536,Email sent
11109,Call,2024-11-23,234,Follow-up call
11110,Meeting,2024-10-28,101,Client discussion
11111,Meeting,2024-06-28,929,Proposal review
11112,Email,2024-07-13,2639,Email sent
11113,Meeting,2024-05-25,266,Client discussion
11114,Call,2024-10-19,1836,Client discussion
11115,Meeting,2024-04-04,2380,Proposal review
11116,Email,2024-12-02,3845,Follow-up call
11117,Email,2024-04-06,4998,Product demo scheduled
11118,Email,2024-01-29,3330,Client discussion
11119,Email,2024-04-13,3047,Product demo scheduled
11120,Meeting,2024-11-09,3870,Client discussion
11121,Call,2024-10-19,3244,Product demo scheduled
11122,Email,2024-12-26,984,Email sent
11123,Demo,2024-01-01,4304,Proposal review
11124,Demo,2024-11-18,2665,Proposal review
11125,Email,2024-12-25,3901,Product demo scheduled
11126,Demo,2024-08-05,2028,Follow-up call
11127,Demo,2024-08-21,1799,Email sent
11128,Email,2024-08-11,3153,Proposal review
11129,Call,2024-10-18,4093,Email sent
11130,Demo,2024-09-14,2670,Client discussion
11131,Call,2024-01-29,2395,Client discussion
11132,Meeting,2024-12-04,380,Proposal review
11133,Email,2024-11-03,3275,Product demo scheduled
11134,Call,2024-12-17,670,Follow-up call
11135,Demo,2024-11-09,1895,Product demo scheduled
11136,Email,2024-07-26,2914,Product demo scheduled
11137,Demo,2024-09-21,1298,Client discussion
11138,Meeting,2024-07-16,1947,Follow-up call
11139,Meeting,2024-11-14,2493,Follow-up call
11140,Meeting,2024-08-05,4095,Follow-up call
11141,Call,2024-08-22,3622,Client discussion
11142,Email,2024-10-26,4515,Proposal review
11143,Email,2024-05-22,2587,Email sent
11144,Call,2024-10-29,4531,Proposal review
11145,Call,2024-09-16,4103,Client discussion
11146,Call,2024-09-10,2698,Client discussion
11147,Email,2024-12-19,4511,Follow-up call
11148,Meeting,2024-04-10,3211,Client discussion
11149,Demo,2024-03-13,3584,Email sent
11150,Email,2024-11-13,3039,Follow-up call
11151,Demo,2024-12-23,197,Client discussion
11152,Call,2024-04-07,373,Proposal review
11153,Demo,2024-08-17,1489,Follow-up call
11154,Email,2024-09-30,875,Client discussion
11155,Demo,2024-10-07,1986,Email sent
11156,Demo,2024-01-15,1501,Proposal review
11157,Meeting,2024-04-24,3685,Email sent
11158,Email,2024-02-27,2366,Email sent
11159,Email,2024-06-07,692,Product demo scheduled
11160,Demo,2024-02-22,3928,Product demo scheduled
11161,Call,2024-08-06,1575,Email sent
11162,Call,2024-09-27,3048,Email sent
11163,Email,2024-01-18,3343,Email sent
11164,Meeting,2024-12-15,4112,Product demo scheduled
11165,Demo,2024-09-21,1013,Proposal review
11166,Demo,2024-03-23,1630,Email sent
11167,Demo,2024-08-05,2753,Proposal review
11168,Call,2024-07-23,3890,Proposal review
11169,Meeting,2024-06-28,4622,Client discussion
11170,Demo,2024-05-04,2680,Client discussion
11171,Call,2024-01-02,2609,Proposal review
11172,Demo,2024-12-03,1072,Client discussion
11173,Call,2024-05-30,321,Product demo scheduled
11174,Meeting,2024-12-18,4368,Email sent
11175,Call,2024-01-14,4429,Client discussion
11176,Meeting,2024-09-27,3667,Product demo scheduled
11177,Email,2024-06-24,3969,Email sent
11178,Meeting,2024-07-03,3872,Product demo scheduled
11179,Call,2024-09-26,175,Product demo scheduled
11180,Meeting,2024-02-28,135,Client discussion
11181,Call,2024-07-08,486,Proposal review
11182,Meeting,2024-10-23,2005,Follow-up call
11183,Demo,2024-07-13,113,Email sent
11184,Call,2024-08-07,939,Follow-up call
11185,Meeting,2024-11-21,3005,Proposal review
11186,Demo,2024-02-15,1893,Client discussion
11187,Call,2024-12-26,2257,Proposal review
11188,Meeting,2024-01-24,345,Follow-up call
11189,Meeting,2024-06-20,4522,Client discussion
11190,Call,2024-11-24,4537,Email sent
11191,Email,2024-03-07,3913,Follow-up call
11192,Demo,2024-10-19,305,Proposal review
11193,Meeting,2024-11-06,2522,Email sent
11194,Email,2024-06-19,3581,Client discussion
11195,Call,2024-12-13,1846,Proposal review
11196,Email,2024-10-14,1783,Proposal review
11197,Meeting,2024-09-06,1148,Product demo scheduled
11198,Meeting,2024-07-04,2665,Email sent
11199,Call,2024-09-05,315,Email sent
11200,Email,2024-04-30,2863,Follow-up call
11201,Meeting,2024-11-25,1508,Client discussion
11202,Meeting,2024-11-27,3334,Proposal review
11203,Email,2024-12-09,4977,Follow-up call
11204,Call,2024-01-18,2129,Client discussion
11205,Email,2024-10-29,4496,Follow-up call
11206,Meeting,2024-12-25,4507,Email sent
11207,Demo,2024-09-10,1358,Client discussion
11208,Call,2024-06-03,84,Email sent
11209,Demo,2024-02-26,3585,Follow-up call
11210,Demo,2024-04-17,603,Proposal review
11211,Call,2024-10-29,4105,Follow-up call
11212,Demo,2024-07-27,4369,Email sent
11213,Call,2024-04-24,146,Product demo scheduled
11214,Meeting,2024-07-13,4938,Follow-up call
11215,Email,2024-10-08,786,Client discussion
11216,Call,2024-02-21,3122,Client discussion
11217,Meeting,2024-05-13,3350,Proposal review
11218,Email,2024-07-08,3598,Product demo scheduled
11219,Call,2024-03-20,2861,Product demo scheduled
11220,Demo,2024-02-25,1043,Proposal review
11221,Demo,2024-10-30,4101,Proposal review
11222,Demo,2024-03-29,1326,Email sent
11223,Meeting,2024-09-12,4788,Client discussion
11224,Demo,2024-05-23,2981,Follow-up call
11225,Call,2024-11-19,4621,Email sent
11226,Demo,2024-03-02,3820,Product demo scheduled
11227,Email,2024-02-15,2760,Proposal review
11228,Call,2024-08-05,302,Client discussion
11229,Email,2024-07-14,676,Client discussion
11230,Meeting,2024-08-17,718,Proposal review
11231,Meeting,2024-01-19,2171,Client discussion
11232,Call,2024-07-08,1519,Proposal review
11233,Meeting,2024-05-25,2827,Email sent
11234,Email,2024-11-02,3393,Email sent
11235,Meeting,2024-07-07,2105,Follow-up call
11236,Call,2024-04-22,3793,Email sent
11237,Call,2024-05-10,4874,Email sent
11238,Demo,2024-08-07,1107,Follow-up call
11239,Email,2024-10-07,1576,Proposal review
11240,Email,2024-10-31,3213,Client discussion
11241,Email,2024-06-08,1423,Proposal review
11242,Demo,2024-01-02,3981,Client discussion
11243,Call,2024-06-08,3577,Client discussion
11244,Meeting,2024-01-02,1396,Proposal review
11245,Call,2024-04-07,2887,Product demo scheduled
11246,Meeting,2024-03-20,2667,Client discussion
11247,Meeting,2024-07-16,708,Email sent
11248,Email,2024-03-14,3525,Product demo scheduled
11249,Call,2024-04-16,4370,Client discussion
11250,Call,2024-12-18,2950,Client discussion
11251,Call,2024-01-05,4716,Client discussion
11252,Meeting,2024-03-08,2966,Product demo scheduled
11253,Demo,2024-06-22,55,Client discussion
11254,Demo,2024-10-04,4124,Follow-up call
11255,Meeting,2024-11-27,4306,Product demo scheduled
11256,Call,2024-08-12,1281,Proposal review
11257,Call,2024-03-18,3206,Product demo scheduled
11258,Email,2024-06-06,268,Product demo scheduled
11259,Email,2024-09-07,4338,Follow-up call
11260,Email,2024-03-18,3332,Proposal review
11261,Email,2024-08-19,2028,Product demo scheduled
11262,Email,2024-07-28,1028,Proposal review
11263,Demo,2024-08-07,3597,Client discussion
11264,Demo,2024-11-10,2751,Email sent
11265,Call,2024-10-24,2400,Proposal review
11266,Demo,2024-11-23,3751,Client discussion
11267,Email,2024-10-21,2372,Client discussion
11268,Email,2024-02-07,1649,Proposal review
11269,Demo,2024-06-26,4055,Product demo scheduled
11270,Demo,2024-07-28,4134,Client discussion
11271,Call,2024-12-17,2707,Product demo scheduled
11272,Demo,2024-11-28,3463,Proposal review
11273,Email,2024-04-05,261,Product demo scheduled
11274,Call,2024-07-22,1012,Product demo scheduled
11275,Call,2024-09-04,3688,Email sent
11276,Call,2024-06-23,1994,Client discussion
11277,Call,2024-04-16,4544,Email sent
11278,Email,2024-04-06,1636,Follow-up call
11279,Meeting,2024-12-06,786,Email sent
11280,Call,2024-02-23,3261,Proposal review
11281,Meeting,2024-10-03,93,Product demo scheduled
11282,Email,2024-08-04,1108,Email sent
11283,Call,2024-03-02,4891,Product demo scheduled
11284,Meeting,2024-04-09,590,Follow-up call
11285,Meeting,2024-05-21,1975,Email sent
11286,Demo,2024-10-05,773,Client discussion
11287,Demo,2024-05-05,2131,Follow-up call
11288,Meeting,2024-10-23,692,Follow-up call
11289,Demo,2024-08-06,101,Email sent
11290,Demo,2024-04-03,1931,Proposal review
11291,Meeting,2024-01-31,2374,Proposal review
11292,Call,2024-03-13,3362,Product demo scheduled
11293,Email,2024-06-08,4051,Email sent
11294,Email,2024-03-15,2760,Follow-up call
11295,Email,2024-08-06,814,Product demo scheduled
11296,Meeting,2024-01-23,3407,Product demo scheduled
11297,Call,2024-01-31,4337,Client discussion
11298,Call,2024-02-09,2647,Proposal review
11299,Demo,2024-11-29,145,Proposal review
11300,Email,2024-12-29,4289,Follow-up call
11301,Call,2024-10-15,3913,Client discussion
11302,Email,2024-08-04,4350,Proposal review
11303,Demo,2024-07-10,407,Email sent
11304,Email,2024-08-02,4525,Follow-up call
11305,Demo,2024-10-12,1344,Follow-up call
11306,Meeting,2024-01-22,3626,Product demo scheduled
11307,Demo,2024-04-10,442,Email sent
11308,Demo,2024-02-12,2299,Product demo scheduled
11309,Call,2024-04-09,83,Email sent
11310,Email,2024-01-14,427,Client discussion
11311,Demo,2024-03-31,3259,Follow-up call
11312,Demo,2024-01-04,1453,Client discussion
11313,Demo,2024-05-26,4208,Client discussion
